freq,unit,airpol,src_crf,geo\TIME_PERIOD	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 	2024 
A,THS_T,GHG,CRF3H,BG	36.11 	33.02 	29.95 	44.7 	47.45 	41.39 	43.94 	49.63 	51.37 	55.72 	54.22 	52.28 	55.45 	66.55 	60.82 
A,THS_T,GHG,CRF3H,CH	11.62 	10.67 	8.8 	9.48 	13 	11.82 	14.52 	15.14 	13.63 	12.69 	12.11 	13.26 	11.31 	13.39 	14.84 
A,THS_T,GHG,CRF3H,CY	0.74 	0.91 	0.55 	0.79 	0.41 	0.4 	0.39 	0.42 	0.22 	0.23 	0.22 	0.3 	0.27 	0.18 	0.17 
A,THS_T,GHG,CRF3H,CZ	160.86 	206.6 	206.02 	197.8 	130.12 	267.54 	289.53 	225.17 	185.47 	149.13 	155.97 	175.61 	191.94 	148.05 	191.47 
A,THS_T,GHG,CRF3H,DE	710.75 	654.03 	689.91 	672.55 	749.71 	791.5 	815.14 	719.57 	605.25 	497.75 	433.27 	397.3 	367 	347.51 	330.2 
A,THS_T,GHG,CRF3H,DK	0.88 	0.59 	1.32 	0.66 	0.51 	1.39 	1.61 	1.54 	1.39 	0.72 	0.93 	1.19 	16.24 	5.97 	4.36 
A,THS_T,GHG,CRF3H,EE	0.01 	0.01 	0.03 	0.37 	0.02 	0.03 	0.05 	0.08 	0.13 	0.56 	0.53 	0.23 	0.02 	2.28 	0 
A,THS_T,GHG,CRF3H,EL	30.35 	25.84 	25 	26.01 	23.64 	23.41 	26.36 	34.14 	32.91 	34.8 	37.22 	38.29 	30.71 	25.82 	22.56 
A,THS_T,GHG,CRF3H,ES	473.27 	420.11 	421.81 	485.91 	587.47 	511.07 	511.63 	609.76 	507.87 	455.24 	544.96 	316.02 	340.65 	394.48 	452.61 
A,THS_T,GHG,CRF3H,EU27_2020	3602.07 	3706.61 	3941.63 	3848.77 	4025.07 	4247.27 	4539.32 	4453.97 	4222.08 	3918.77 	3972.06 	3585.04 	3288.34 	3581.91 	3566.97 
A,THS_T,GHG,CRF3H,FI	1.57 	2.57 	1.68 	0.98 	1.7 	2.11 	2.79 	1.83 	1.48 	2.15 	1.55 	1.21 	6.19 	8.5 	3.71 
A,THS_T,GHG,CRF3H,FR	935.23 	1038.39 	1014.57 	933.22 	1045.9 	1129.46 	1212.35 	1273.82 	1304.28 	1278.09 	1177.6 	1098.95 	1093.67 	1172.65 	1195.84 
A,THS_T,GHG,CRF3H,HR	66.58 	83.86 	86.85 	60.39 	49.47 	57.25 	64.96 	70.21 	67.62 	73.59 	88.29 	73.57 	42.01 	21.67 	42.94 
A,THS_T,GHG,CRF3H,HU	46.24 	57.94 	55.53 	79.08 	74.52 	97.44 	98.58 	113.23 	112.37 	115.94 	136.87 	127.98 	143.43 	108.64 	114.58 
A,THS_T,GHG,CRF3H,IE	98.24 	70.27 	46.35 	47.09 	54.55 	64.27 	81.79 	83.99 	90.43 	96.08 	110.18 	106.4 	143.91 	139.23 	172.11 
A,THS_T,GHG,CRF3H,IS	: m	: m	: m	: m	0.01 	0.01 	0.39 	0.67 	0.81 	3.15 	1.57 	1.37 	1.6 	1.83 	2.02 
A,THS_T,GHG,CRF3H,IT	335.1 	350.76 	550.91 	450.42 	411 	424.93 	561.07 	418.45 	405.26 	396.45 	471.95 	413.5 	218.28 	424.39 	420.05 
A,THS_T,GHG,CRF3H,LT	31.64 	29.91 	29.91 	31.48 	54.2 	42.26 	43.2 	40.36 	43.82 	55.08 	66.1 	69 	22.72 	22.15 	21.71 
A,THS_T,GHG,CRF3H,LU	0.37 	0.35 	0.29 	0.25 	0.21 	0.18 	0.16 	0.12 	0.08 	0.05 	0.06 	0.07 	0.05 	0.29 	0.11 
A,THS_T,GHG,CRF3H,LV	4 	4.25 	5.79 	4.08 	4.73 	6.21 	7.93 	9.48 	10.11 	10.24 	9.1 	9.57 	5.52 	8.81 	6.32 
A,THS_T,GHG,CRF3H,MT	0.08 	0.02 	0.02 	0.07 	0.07 	0.05 	0.05 	0.07 	0.07 	0.09 	0.09 	0.09 	0.09 	0.08 	0.08 
A,THS_T,GHG,CRF3H,NL	32.32 	35.41 	71.62 	60.43 	59.21 	65.93 	45.36 	48.06 	50.87 	48.75 	49.9 	62.43 	59.85 	67.13 	52.11 
A,THS_T,GHG,CRF3H,NO	0.32 	0.33 	0.23 	0.16 	0.16 	0.22 	0.19 	0.09 	0.1 	0.1 	0.08 	0.1 	0.17 	0.28 	0.24 
A,THS_T,GHG,CRF3H,PL	467.17 	498.65 	505.86 	547.88 	503.07 	471.24 	476.14 	502.46 	493.11 	414.9 	397.38 	399.14 	345.71 	382.42 	243.73 
A,THS_T,GHG,CRF3H,PT	22.09 	35.38 	33.29 	24.82 	40.5 	48.65 	48.15 	41.2 	34.78 	22.06 	22.13 	18.63 	6.48 	21.12 	29.99 
A,THS_T,GHG,CRF3H,RO	53.91 	55.25 	51.13 	60.65 	53.42 	62.95 	60.71 	67.24 	82.63 	80.4 	82.67 	94.97 	80.93 	81.75 	77.77 
A,THS_T,GHG,CRF3H,SE	0.74 	0.8 	0.47 	0.91 	0.21 	1.36 	1.41 	0.84 	1.85 	0.41 	0.13 	0.35 	0.09 	6.58 	0.29 
A,THS_T,GHG,CRF3H,SI	11.1 	9.62 	11.24 	10.35 	9.42 	8.74 	9.46 	8.3 	10.52 	10.39 	11.79 	9.44 	8.39 	8.21 	7.38 
A,THS_T,GHG,CRF3H,SK	30.94 	39.71 	45.42 	51.99 	57.94 	60.92 	63.07 	63.53 	65.97 	63.54 	63.67 	65.51 	56.62 	56.07 	63.67 
A,THS_T,GHG,CRF3H,TR	644.98 	557.55 	639.77 	807.3 	787.69 	810.59 	1295.35 	1449.63 	1257.47 	1287.94 	1657.03 	1301.63 	1138.12 	1547.05 	1508.3 
A,THS_T,GHG,CRF3I,AT	14.89 	21.37 	22.2 	21.6 	23.59 	27.15 	28.55 	26.38 	26.3 	24.61 	25.47 	27.06 	24.43 	22.15 	24.19 
A,THS_T,GHG,CRF3I,BE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3I,BG	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3I,CH	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3I,CY	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3I,CZ	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3I,DE	257.24 	264.1 	253.91 	240.29 	236.22 	230.67 	225.72 	213.04 	202.71 	194.22 	185.46 	175.55 	157.48 	147.81 	144.75 
A,THS_T,GHG,CRF3I,DK	2.17 	2.48 	1.97 	1.67 	1.74 	9.09 	2.79 	2.76 	2.49 	2.59 	3.83 	3.45 	5.99 	3.2 	5.19 
A,THS_T,GHG,CRF3I,EE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3I,EL	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3I,ES	81.66 	72.22 	62.81 	71.91 	78.96 	75.14 	60.74 	52.75 	75.5 	72.11 	62.49 	47.1 	42.86 	41.3 	44.33 
A,THS_T,GHG,CRF3I,EU27_2020	888.59 	954.8 	930.87 	940.75 	922.18 	900.84 	891.4 	885.63 	867.51 	758.79 	717.51 	712.47 	603.92 	576.08 	593.61 
A,THS_T,GHG,CRF3I,FI	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3I,FR	173.34 	179.19 	180.94 	175.96 	169.96 	170.81 	163.83 	158 	163.55 	154.3 	162.43 	175.96 	174.96 	154.92 	145.91 
A,THS_T,GHG,CRF3I,HR	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3I,HU	45.23 	53.9 	69.16 	77.27 	75.43 	87.48 	97.24 	98.7 	91.65 	92.61 	97.82 	104.21 	65.54 	59.15 	80.9 
A,THS_T,GHG,CRF3I,IE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3I,IS	2.07 	1.93 	2.55 	2.36 	2.21 	1.84 	1.96 	2.04 	1.84 	2.33 	1.82 	1.92 	1.53 	1.34 	1.15 
A,THS_T,GHG,CRF3I,IT	27.65 	27.63 	25.33 	16.77 	20.66 	19.87 	20.98 	20.12 	21.65 	16.88 	21.56 	23.75 	13.53 	12.7 	14.29 
A,THS_T,GHG,CRF3I,LT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3I,LU	3.81 	3.99 	3.79 	3.71 	3.53 	3.64 	3.92 	3.85 	3.58 	3.86 	3.59 	3.73 	2.18 	2.59 	2.71 
A,THS_T,GHG,CRF3I,LV	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3I,MT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3I,NL	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3I,NO	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3I,PL	262.46 	314.6 	298.49 	315.49 	298.7 	263.89 	273.43 	298.34 	267.14 	183.88 	141.36 	141.9 	110 	121.68 	122.57 
A,THS_T,GHG,CRF3I,PT	16.31 	11.06 	8.56 	11.9 	8.62 	8.34 	9.85 	7.21 	8.73 	8.92 	9.15 	5.52 	3.76 	6.89 	4.51 
A,THS_T,GHG,CRF3I,RO	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3I,SE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3I,SI	3.83 	4.25 	3.7 	4.18 	4.77 	4.74 	4.36 	4.51 	4.21 	4.81 	4.35 	4.23 	3.2 	3.71 	4.25 
A,THS_T,GHG,CRF3I,SK	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3I,TR	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3J,AT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3J,BE	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,THS_T,GHG,CRF3J,BG	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3J,CH	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,THS_T,GHG,CRF3J,CY	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3J,CZ	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3J,DE	1144.47 	1380.25 	1402.32 	1678.83 	1732.38 	1774.68 	1743.03 	1695.57 	1642.3 	1601.12 	1590.29 	1516.53 	1632.75 	1537.97 	1538.02 
A,THS_T,GHG,CRF3J,DK	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3J,EE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3J,ES	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,THS_T,GHG,CRF3J,EU27_2020	1144.47 	1380.25 	1402.32 	1678.83 	1732.38 	1774.68 	1743.03 	1695.57 	1642.3 	1601.12 	1590.29 	1516.53 	1632.75 	1537.97 	1538.02 
A,THS_T,GHG,CRF3J,FI	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: 	: 
A,THS_T,GHG,CRF3J,FR	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,THS_T,GHG,CRF3J,HR	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3J,HU	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,THS_T,GHG,CRF3J,IE	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,THS_T,GHG,CRF3J,IS	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,THS_T,GHG,CRF3J,IT	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,THS_T,GHG,CRF3J,LT	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,THS_T,GHG,CRF3J,LU	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,THS_T,GHG,CRF3J,LV	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,THS_T,GHG,CRF3J,NL	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,THS_T,GHG,CRF3J,NO	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,THS_T,GHG,CRF3J,PL	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,THS_T,GHG,CRF3J,PT	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,THS_T,GHG,CRF3J,RO	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,THS_T,GHG,CRF3J,SI	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3J,SK	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3J,TR	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF4,AT	-11693.75 	-10990.09 	-9116.06 	-4978.57 	-9781.29 	-4039.81 	-8078.02 	-4424.58 	1817.41 	5501.14 	-1409.04 	-3870.96 	-753.48 	6697.64 	3404.28 
A,THS_T,GHG,CRF4,BE	-484.65 	-446.81 	-507.6 	-916.24 	-963.85 	-851.62 	-796.06 	-683.01 	-650.08 	-418.24 	-436.28 	-378.73 	-558.37 	-367.76 	-597.93 
A,THS_T,GHG,CRF4,BG	-10498.68 	-7112.99 	-6746.81 	-5810.88 	-7078.32 	-6621.91 	-8297.72 	-8237.91 	-8459.57 	-8218.75 	-8173.97 	-8408.67 	-8543.92 	-7649.11 	-7941.52 
A,THS_T,GHG,CRF4,CH	-2737.44 	-2284.83 	-973.55 	-1282.28 	-2183.36 	-495.02 	-3152.07 	-722.36 	763.84 	-1526.53 	-294.06 	-640.05 	464.55 	883.56 	1189 
A,THS_T,GHG,CRF4,CY	-120.77 	-158.51 	-151.84 	-153.06 	-156.64 	-158.09 	-49.91 	-166.39 	-160.12 	-160.59 	-159.99 	-81.93 	-160.01 	-166.05 	-169.28 
A,THS_T,GHG,CRF4,CZ	-9093.83 	-9842.67 	-10185.43 	-9596.87 	-9545.9 	-9623.01 	-8473.93 	-6581.84 	-883.07 	6147.98 	9421.62 	5821.89 	2233.76 	-3756.48 	-4630.46 
A,THS_T,GHG,CRF4,DE	11311.69 	10448.6 	-2203.29 	4471.37 	13377.03 	6588.53 	11416.13 	13776.11 	58185.05 	41103.49 	47646.16 	44948.7 	57598.98 	73270.53 	57838.85 
A,THS_T,GHG,CRF4,DK	2180.05 	1448.83 	818.31 	432.89 	737.45 	-203.43 	708.87 	551.42 	2359.35 	1342.03 	1097.4 	61.46 	-700.67 	-744.14 	-115.88 
A,THS_T,GHG,CRF4,EE	-4158.13 	-3013.53 	-1616.64 	-10.99 	-104.89 	486.23 	1882.14 	1303.24 	3246.28 	2819.07 	1385.84 	970.95 	792.35 	2493.42 	1906.55 
A,THS_T,GHG,CRF4,EL	-3411.33 	-3520.62 	-3560.23 	-2557.83 	-2007.94 	-3472.47 	-4050.96 	-3802.23 	-4644.39 	-5084.96 	-5144.19 	-5070.01 	-5124.61 	-4233.85 	-4476.3 
A,THS_T,GHG,CRF4,ES	-50998.55 	-51226.19 	-49281.93 	-49304.85 	-51945.18 	-55101.04 	-55421.78 	-55776.33 	-56659.9 	-55045.52 	-54090.86 	-54695.5 	-52100.98 	-52542.61 	-51920.89 
A,THS_T,GHG,CRF4,EU27_2020	-378479.25 	-363181.56 	-374897.45 	-366675.51 	-343154.55 	-336565.99 	-327657.83 	-274395.62 	-239341.38 	-236253.39 	-236796.88 	-226019.79 	-218017.76 	-215514.95 	-230985.16 
A,THS_T,GHG,CRF4,FI	-31124.63 	-30483.92 	-32184.31 	-25145.05 	-26099.09 	-21015.24 	-15928.89 	-10859.12 	1635.41 	-1700.36 	-2578.25 	7505.22 	7856.59 	6853.85 	9768.47 
A,THS_T,GHG,CRF4,FR	-46001.6 	-46572.02 	-49970.37 	-55581.48 	-47809.77 	-45000.78 	-38985.38 	-33935.84 	-47711.87 	-44028.71 	-47634.66 	-40016.25 	-37802.18 	-39230.2 	-41180.98 
A,THS_T,GHG,CRF4,HR	-6897.73 	-5601.43 	-5134.31 	-6151.02 	-6009.71 	-5691.46 	-5709.24 	-4822.67 	-5500.69 	-5738.42 	-5629.15 	-5781.57 	-4869.39 	-5568.67 	-4405.53 
A,THS_T,GHG,CRF4,HU	-4663.44 	-4096.95 	-4788.41 	-4013.53 	-5083.26 	-5722.77 	-4659.17 	-5743.82 	-4997.08 	-5609.3 	-7040.92 	-7229.7 	-5114.31 	-5359.73 	-6340.39 
A,THS_T,GHG,CRF4,IE	4192.23 	3465.22 	2891.62 	3137.12 	2954.26 	3009.08 	2703.13 	4004.69 	2998.45 	2904.78 	3218.41 	2871.94 	2468.97 	2964.96 	2514.11 
A,THS_T,GHG,CRF4,IS	6555.74 	6499.87 	6472.52 	6438.39 	6399.34 	6357.26 	6304.55 	6242.29 	6185.52 	6163.93 	6154.29 	6134.85 	6130.51 	6162.55 	6215.92 
A,THS_T,GHG,CRF4,IT	-47001.69 	-40110.39 	-31960.47 	-45356.17 	-45799.71 	-47445.04 	-47851.16 	-33571.56 	-52490.16 	-51078.43 	-43781.76 	-44293.61 	-44784.21 	-57564.63 	-64068.12 
A,THS_T,GHG,CRF4,LT	-10750.39 	-9399.42 	-8744.94 	-8450.48 	-7555.91 	-7110.02 	-6608.01 	-5786.02 	-5935.79 	-5496.03 	-5720.25 	-5892.22 	-6409.06 	-6315.92 	-7832.5 
A,THS_T,GHG,CRF4,LU	-210.83 	-309.47 	-405.5 	-570.39 	-502.29 	-456.43 	-561.06 	-476.06 	-338.9 	-459.01 	-543.88 	-703.32 	-745 	-675.6 	-635.24 
A,THS_T,GHG,CRF4,LV	-2618.7 	-3532.64 	-5035.44 	-3933.42 	193.96 	-1500.22 	-3009.03 	-4149.25 	-1583.05 	-3875.07 	-2446.77 	-758.55 	2416.86 	1654.99 	2870.09 
A,THS_T,GHG,CRF4,MT	19.11 	6.01 	6.23 	6.34 	7.08 	7.42 	7.29 	7.75 	6.28 	2.63 	2.02 	1.87 	-1.12 	-2.57 	1.39 
A,THS_T,GHG,CRF4,NL	4038.02 	4239.99 	3872.05 	3584.73 	4404.88 	4538.11 	4198.51 	3529.37 	3306.52 	3071.06 	2763.46 	3125.16 	2881.78 	3288.29 	3701.45 
A,THS_T,GHG,CRF4,NO	-25416.83 	-24288.91 	-23398.69 	-19994.19 	-18152.61 	-14306.55 	-13521.74 	-14780.2 	-9953.38 	-7171.46 	-15879.06 	-4536.33 	-9055.25 	-12314.72 	-15448.69 
A,THS_T,GHG,CRF4,PL	-61764.74 	-55865.31 	-59192.21 	-52753.76 	-45460.29 	-41504.91 	-48367.76 	-48537.28 	-47656.1 	-30965.71 	-32536.09 	-32610.71 	-44663.27 	-39471.19 	-24623.01 
A,THS_T,GHG,CRF4,PT	-2235.95 	-2592.1 	-1531.75 	-283.46 	-3106.62 	-1842.56 	723.33 	15767.51 	-2754.71 	-2215.89 	-2106.81 	-428.51 	1773.3 	-425.31 	633.07 
A,THS_T,GHG,CRF4,RO	-23774.04 	-24618.57 	-27722.6 	-31226.88 	-33639.04 	-33961.53 	-35624.09 	-35169.51 	-29390.97 	-29280.81 	-31930.39 	-30185.37 	-30373.7 	-31059.3 	-31005.31 
A,THS_T,GHG,CRF4,SE	-61131.79 	-61492.19 	-59691.88 	-59568.49 	-58205.09 	-55601.22 	-52581.51 	-46674.33 	-40186.3 	-40654.55 	-39844.08 	-39847.24 	-43145.56 	-46049.73 	-54237.88 
A,THS_T,GHG,CRF4,SI	-7137.71 	-7036.11 	-6938.81 	-5384.49 	406.78 	507.22 	675.11 	790.7 	876.23 	-4621.19 	-4432.56 	-4417.78 	-4264.1 	-4400.77 	-4451.53 
A,THS_T,GHG,CRF4,SK	-4447.41 	-4768.29 	-5814.82 	-6560.03 	-4381.19 	-4779 	-4918.67 	-4728.68 	-3769.62 	-4494.03 	-6691.88 	-6656.37 	-5926.41 	-7154.98 	-4990.66 
A,THS_T,GHG,CRF4,TR	-72121.44 	-75659.57 	-73504.98 	-76520.08 	-76958.65 	-72962 	-73789.69 	-76124.53 	-70488.49 	-64419.83 	-57746.14 	-48014.18 	-56253.78 	-69235.5 	-67093.67 
A,THS_T,GHG,CRF4A,AT	-12031.04 	-11068.84 	-9805.64 	-6578.28 	-11137.17 	-5527.9 	-9724.93 	-5459.23 	1067.2 	4232.14 	-4045.28 	-4782.57 	-1563.68 	4917.58 	2678.9 
A,THS_T,GHG,CRF4A,BE	-2159.71 	-2192.22 	-2227.58 	-2053.4 	-2052.72 	-1888.23 	-2053.19 	-2056.46 	-2018.54 	-1900.21 	-1933.33 	-1965.3 	-1971.71 	-1970.64 	-1999.68 
A,THS_T,GHG,CRF4A,BG	-10546.64 	-6949.41 	-6882.65 	-6876.93 	-6852.27 	-6703.98 	-8291.42 	-8265.41 	-8251.8 	-8191.69 	-8169.01 	-8193.49 	-8105.39 	-8030.02 	-8071.27 
A,THS_T,GHG,CRF4A,CH	-3942.73 	-2432.1 	-2712.41 	-3610.99 	-2588.34 	-3255.78 	-3671.35 	-3198.01 	-746.37 	-2091.13 	-2073.61 	-2325.05 	-288.41 	-19.33 	-1103.85 
A,THS_T,GHG,CRF4A,CY	-129.36 	-168.42 	-166.71 	-171.32 	-170.81 	-173.18 	-66.09 	-183.15 	-180.15 	-180.17 	-181.9 	-110.56 	-178.04 	-187.89 	-193.08 
A,THS_T,GHG,CRF4A,CZ	-7496.25 	-9163 	-9546.23 	-9552.43 	-9489.26 	-9013.41 	-7654.18 	-5545.49 	860.99 	8274.27 	12476.66 	8515.47 	4570.7 	-2046.25 	-2905.36 
A,THS_T,GHG,CRF4A,DE	-39760.24 	-44245.55 	-46666.63 	-52039.23 	-42370.63 	-44897.64 	-45986.53 	-42020.31 	7354.59 	-13878.39 	-1994.15 	-4355.24 	2645.77 	7484.61 	2140.45 
A,THS_T,GHG,CRF4A,DK	-2480.45 	-3470.44 	-3790.44 	-3690.21 	-4156.62 	-4221.23 	-3282.24 	-2804.94 	-2332.02 	-2666.41 	-2381.04 	-3200.61 	-3653.59 	-4221.72 	-3479.6 
A,THS_T,GHG,CRF4A,EE	-5245.13 	-3861.54 	-2344.94 	-1700.98 	-1021.1 	-498.42 	499.48 	335.34 	1874.92 	1663.58 	-239.87 	-778.32 	-1894.57 	201.9 	-627.07 
A,THS_T,GHG,CRF4A,EL	-2187.07 	-2187.54 	-2160.21 	-2214.92 	-2225.5 	-2201.45 	-2199.22 	-2150.76 	-2148.19 	-2246.52 	-2248.7 	-2046.13 	-2134.63 	-1386.33 	-1685.04 
A,THS_T,GHG,CRF4A,ES	-49897.99 	-50137.15 	-49934.86 	-50761.86 	-51126.59 	-51217.12 	-51172.38 	-50680.05 	-51017.44 	-50391.71 	-49978.1 	-49426.33 	-48443.32 	-48260.53 	-47730.89 
A,THS_T,GHG,CRF4A,EU27_2020	-477333.83 	-465981.75 	-470156.35 	-471223.13 	-438697.81 	-421583.68 	-416159.41 	-361796.56 	-305511.76 	-314025.9 	-313132.77 	-296162.85 	-302456.55 	-326660.99 	-329987.46 
A,THS_T,GHG,CRF4A,FI	-41953.32 	-41250.59 	-43490.03 	-35818.07 	-35875.68 	-30337.88 	-24290.19 	-18413.45 	-6536.12 	-10685.77 	-13837.92 	-1800.96 	-1607.05 	-3638.73 	-131.3 
A,THS_T,GHG,CRF4A,FR	-72669.62 	-72601.51 	-75400.72 	-79176.94 	-70780.1 	-68193.74 	-61023.46 	-55984.98 	-59166.66 	-65093.48 	-68315.81 	-60516.19 	-58963.92 	-62868.23 	-64247.91 
A,THS_T,GHG,CRF4A,HR	-7772.41 	-6534.11 	-6053.64 	-6650.12 	-6378.78 	-5877.92 	-5770.97 	-4667.62 	-5572.42 	-5819.88 	-5839.1 	-5915.41 	-5228.22 	-5879.42 	-4678.14 
A,THS_T,GHG,CRF4A,HU	-3739.91 	-3594.85 	-4484.14 	-3753.77 	-4781.8 	-5688.14 	-4806.29 	-5372.29 	-4541.11 	-5176.49 	-6741.46 	-6645.33 	-4583.08 	-5324.31 	-6357.5 
A,THS_T,GHG,CRF4A,IE	-3670.37 	-4280.97 	-3921.21 	-3988.76 	-3905.26 	-4123.24 	-3842.75 	-3475.8 	-3478.89 	-3324.85 	-3195.44 	-2507.83 	-2699.77 	-2549.55 	-2572.32 
A,THS_T,GHG,CRF4A,IS	-311.66 	-339.34 	-349.94 	-368.4 	-391.24 	-416.62 	-440.63 	-479.09 	-508.46 	-509.99 	-514 	-516.41 	-545.82 	-536.86 	-534.17 
A,THS_T,GHG,CRF4A,IT	-40144.12 	-36930.95 	-32956.25 	-40713.93 	-41464.86 	-42172.09 	-41258.7 	-31095.68 	-45659.15 	-42959.98 	-39951.41 	-41834.37 	-43600.61 	-52660.71 	-57753.57 
A,THS_T,GHG,CRF4A,LT	-8728.87 	-8901.56 	-8446.44 	-8492.79 	-7517.49 	-6849.1 	-6196.15 	-5936.95 	-6266.27 	-6088.52 	-6055.29 	-6096.57 	-6102.83 	-6146.25 	-6859.76 
A,THS_T,GHG,CRF4A,LU	-235 	-317.86 	-390.1 	-571.89 	-482.79 	-425.36 	-499.68 	-435.17 	-298.31 	-420.9 	-494.55 	-647.99 	-693.27 	-618.88 	-581.31 
A,THS_T,GHG,CRF4A,LV	-4829.28 	-5334.13 	-5962.4 	-5252.49 	-1127.63 	-2735.86 	-3878.02 	-5552.68 	-4462.96 	-5550.84 	-3994.98 	-1779.58 	498.56 	-14 	-63.71 
A,THS_T,GHG,CRF4A,MT	-0.14 	-0.13 	-0.13 	-0.13 	-0.13 	-0.11 	-0.17 	-0.17 	-0.07 	0.43 	0.08 	-0.55 	-0.51 	-0.56 	-0.16 
